Continente,cod continente,País,cod pais,UF,cod uf,Via,cod via,ano,Mês,cod mes,Chegadas
Europa,6,Áustria,58,Ceará,6,Aéreo,1,2023,Outubro,10,215
Europa,6,Áustria,58,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,Ceará,6,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Outros países,22,Ceará,6,Aéreo,1,2023,Outubro,10,3
Europa,6,Bélgica,59,Ceará,6,Aéreo,1,2023,Outubro,10,130
Europa,6,Bélgica,59,Ceará,6,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Outros países,22,Ceará,6,Aéreo,1,2023,Outubro,10,2
África,1,Outros países,11,Ceará,6,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,Ceará,6,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Bolívia,27,Ceará,6,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Bolívia,27,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,Ceará,6,Aéreo,1,2023,Outubro,10,1
Europa,6,Bulgária,60,Ceará,6,Aéreo,1,2023,Outubro,10,13
Europa,6,Bulgária,60,Ceará,6,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,Ceará,6,Aéreo,1,2023,Outubro,10,0
África,1,Cabo Verde,3,Ceará,6,Aéreo,1,2023,Outubro,10,6
África,1,Cabo Verde,3,Ceará,6,Aéreo,1,2023,Outubro,10,0
América do Norte,3,Canadá,23,Ceará,6,Aéreo,1,2023,Outubro,10,120
América do Norte,3,Canadá,23,Ceará,6,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,Ceará,6,Aéreo,1,2023,Outubro,10,1
América do Sul,4,Chile,28,Ceará,6,Aéreo,1,2023,Outubro,10,1
América do Sul,4,Chile,28,Ceará,6,Aéreo,1,2023,Outubro,10,0
Ásia,5,China,40,Ceará,6,Aéreo,1,2023,Outubro,10,8
Ásia,5,China,40,Ceará,6,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,Ceará,6,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,Ceará,6,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,Ceará,6,Aéreo,1,2023,Outubro,10,4
Ásia,5,Outros países,56,Ceará,6,Aéreo,1,2023,Outubro,10,0
Ásia,5,Cingapura,42,Ceará,6,Aéreo,1,2023,Outubro,10,0
Ásia,5,Cingapura,42,Ceará,6,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Colômbia,29,Ceará,6,Aéreo,1,2023,Outubro,10,12
América do Sul,4,Colômbia,29,Ceará,6,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,Ceará,6,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Costa Rica,12,Ceará,6,Aéreo,1,2023,Outubro,10,1
América Central e Caribe,2,Costa Rica,12,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Croácia,61,Ceará,6,Aéreo,1,2023,Outubro,10,6
Europa,6,Croácia,61,Ceará,6,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Cuba,13,Ceará,6,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Cuba,13,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Dinamarca,62,Ceará,6,Aéreo,1,2023,Outubro,10,54
Europa,6,Dinamarca,62,Ceará,6,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,El Salvador,14,Ceará,6,Aéreo,1,2023,Outubro,10,4
Ásia,5,Outros países,56,Ceará,6,Aéreo,1,2023,Outubro,10,1
América do Sul,4,Equador,30,Ceará,6,Aéreo,1,2023,Outubro,10,1
América do Sul,4,Equador,30,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Eslováquia,63,Ceará,6,Aéreo,1,2023,Outubro,10,8
Europa,6,Eslováquia,63,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Eslovênia,64,Ceará,6,Aéreo,1,2023,Outubro,10,78
Europa,6,Eslovênia,64,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Espanha,65,Ceará,6,Aéreo,1,2023,Outubro,10,291
Europa,6,Espanha,65,Ceará,6,Aéreo,1,2023,Outubro,10,0
América do Norte,3,Estados Unidos,24,Ceará,6,Aéreo,1,2023,Outubro,10,504
América do Norte,3,Estados Unidos,24,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Estônia,66,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Estônia,66,Ceará,6,Aéreo,1,2023,Outubro,10,0
Ásia,5,Filipinas,43,Ceará,6,Aéreo,1,2023,Outubro,10,0
Ásia,5,Filipinas,43,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Finlândia,67,Ceará,6,Aéreo,1,2023,Outubro,10,12
Europa,6,Finlândia,67,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,França,68,Ceará,6,Aéreo,1,2023,Outubro,10,1350
Europa,6,França,68,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Grécia,69,Ceará,6,Aéreo,1,2023,Outubro,10,13
Europa,6,Grécia,69,Ceará,6,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Guatemala,15,Ceará,6,Aéreo,1,2023,Outubro,10,1
América Central e Caribe,2,Guatemala,15,Ceará,6,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Guiana,31,Ceará,6,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Guiana,31,Ceará,6,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,Ceará,6,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,Ceará,6,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,Ceará,6,Aéreo,1,2023,Outubro,10,2
África,1,Outros países,11,Ceará,6,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Haiti,16,Ceará,6,Aéreo,1,2023,Outubro,10,1
América Central e Caribe,2,Haiti,16,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Holanda,70,Ceará,6,Aéreo,1,2023,Outubro,10,548
Europa,6,Holanda,70,Ceará,6,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Honduras,17,Ceará,6,Aéreo,1,2023,Outubro,10,4
Europa,6,Hungria,71,Ceará,6,Aéreo,1,2023,Outubro,10,11
Europa,6,Hungria,71,Ceará,6,Aéreo,1,2023,Outubro,10,0
Ásia,5,Índia,44,Ceará,6,Aéreo,1,2023,Outubro,10,0
Ásia,5,Índia,44,Ceará,6,Aéreo,1,2023,Outubro,10,0
Ásia,5,Indonésia,45,Ceará,6,Aéreo,1,2023,Outubro,10,0
Ásia,5,Indonésia,45,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Irlanda,72,Ceará,6,Aéreo,1,2023,Outubro,10,23
Europa,6,Irlanda,72,Ceará,6,Aéreo,1,2023,Outubro,10,0
Ásia,5,Israel,47,Ceará,6,Aéreo,1,2023,Outubro,10,9
Ásia,5,Israel,47,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Itália,73,Ceará,6,Aéreo,1,2023,Outubro,10,620
Europa,6,Itália,73,Ceará,6,Aéreo,1,2023,Outubro,10,0
Ásia,5,Japão,48,Ceará,6,Aéreo,1,2023,Outubro,10,5
Ásia,5,Japão,48,Ceará,6,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,Ceará,6,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Letônia,74,Ceará,6,Aéreo,1,2023,Outubro,10,5
Europa,6,Letônia,74,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,Ceará,6,Aéreo,1,2023,Outubro,10,3
Europa,6,Outros países,89,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Lituânia,75,Ceará,6,Aéreo,1,2023,Outubro,10,12
Europa,6,Lituânia,75,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Luxemburgo,76,Ceará,6,Aéreo,1,2023,Outubro,10,6
Europa,6,Luxemburgo,76,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,Ceará,6,Aéreo,1,2023,Outubro,10,0
Ásia,5,Malásia,50,Ceará,6,Aéreo,1,2023,Outubro,10,0
Ásia,5,Malásia,50,Ceará,6,Aéreo,1,2023,Outubro,10,0
África,1,Marrocos,6,Ceará,6,Aéreo,1,2023,Outubro,10,1
África,1,Marrocos,6,Ceará,6,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,Ceará,6,Aéreo,1,2023,Outubro,10,1
América do Norte,3,México,25,Ceará,6,Aéreo,1,2023,Outubro,10,18
América do Norte,3,México,25,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,Ceará,6,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Nicarágua,18,Ceará,6,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Nicarágua,18,Ceará,6,Aéreo,1,2023,Outubro,10,0
África,1,Nigéria,8,Ceará,6,Aéreo,1,2023,Outubro,10,0
África,1,Nigéria,8,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Noruega,77,Ceará,6,Aéreo,1,2023,Outubro,10,90
Europa,6,Noruega,77,Ceará,6,Aéreo,1,2023,Outubro,10,0
Oceania,7,Nova Zelândia,91,Ceará,6,Aéreo,1,2023,Outubro,10,2
América do Sul,4,Paraguai,33,Ceará,6,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Paraguai,33,Ceará,6,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Peru,34,Ceará,6,Aéreo,1,2023,Outubro,10,1
América do Sul,4,Peru,34,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Polônia,78,Ceará,6,Aéreo,1,2023,Outubro,10,258
Europa,6,Polônia,78,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Portugal,79,Ceará,6,Aéreo,1,2023,Outubro,10,413
Europa,6,Portugal,79,Ceará,6,Aéreo,1,2023,Outubro,10,0
África,1,Quênia,9,Ceará,6,Aéreo,1,2023,Outubro,10,4
África,1,Quênia,9,Ceará,6,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Reino Unido,80,Ceará,6,Aéreo,1,2023,Outubro,10,181
Europa,6,Reino Unido,80,Ceará,6,Aéreo,1,2023,Outubro,10,0
Ásia,5,República da Coreia,52,Ceará,6,Aéreo,1,2023,Outubro,10,1
Ásia,5,República da Coreia,52,Ceará,6,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,República Dominicana,20,Ceará,6,Aéreo,1,2023,Outubro,10,2
Europa,6,República Tcheca,81,Ceará,6,Aéreo,1,2023,Outubro,10,28
Europa,6,República Tcheca,81,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Romênia,82,Ceará,6,Aéreo,1,2023,Outubro,10,21
Europa,6,Romênia,82,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Rússia,83,Ceará,6,Aéreo,1,2023,Outubro,10,13
Europa,6,Rússia,83,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,Ceará,6,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Outros países,22,Ceará,6,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Outros países,22,Ceará,6,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,Ceará,6,Aéreo,1,2023,Outubro,10,7
América Central e Caribe,2,Outros países,22,Ceará,6,Aéreo,1,2023,Outubro,10,2
África,1,Outros países,11,Ceará,6,Aéreo,1,2023,Outubro,10,1
África,1,Outros países,11,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Sérvia,84,Ceará,6,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,Ceará,6,Aéreo,1,2023,Outubro,10,1
Europa,6,Suécia,85,Ceará,6,Aéreo,1,2023,Outubro,10,43
Europa,6,Suécia,85,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Suíça,86,Ceará,6,Aéreo,1,2023,Outubro,10,751
Europa,6,Suíça,86,Ceará,6,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Suriname,35,Ceará,6,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Suriname,35,Ceará,6,Aéreo,1,2023,Outubro,10,0
Ásia,5,Tailândia,54,Ceará,6,Aéreo,1,2023,Outubro,10,1
Ásia,5,Tailândia,54,Ceará,6,Aéreo,1,2023,Outubro,10,0
Ásia,5,Taiwan,55,Ceará,6,Aéreo,1,2023,Outubro,10,0
Ásia,5,Taiwan,55,Ceará,6,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Trinidad e Tobago,21,Ceará,6,Aéreo,1,2023,Outubro,10,2
África,1,Tunísia,10,Ceará,6,Aéreo,1,2023,Outubro,10,1
África,1,Tunísia,10,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Turquia,87,Ceará,6,Aéreo,1,2023,Outubro,10,6
Europa,6,Turquia,87,Ceará,6,Aéreo,1,2023,Outubro,10,0
Europa,6,Ucrânia,88,Ceará,6,Aéreo,1,2023,Outubro,10,3
Europa,6,Ucrânia,88,Ceará,6,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Uruguai,36,Ceará,6,Aéreo,1,2023,Outubro,10,2
América do Sul,4,Uruguai,36,Ceará,6,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Venezuela,37,Ceará,6,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Venezuela,37,Ceará,6,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,Ceará,6,Aéreo,1,2023,Outubro,10,1
Ásia,5,Outros países,56,Ceará,6,Aéreo,1,2023,Outubro,10,0
África,1,África do Sul,1,Distrito Federal,7,Aéreo,1,2023,Outubro,10,2
África,1,África do Sul,1,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Europa,6,Alemanha,57,Distrito Federal,7,Aéreo,1,2023,Outubro,10,82
Europa,6,Alemanha,57,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,Distrito Federal,7,Aéreo,1,2023,Outubro,10,1
África,1,Angola,2,Distrito Federal,7,Aéreo,1,2023,Outubro,10,11
África,1,Angola,2,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Outros países,22,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Outros países,22,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,Distrito Federal,7,Aéreo,1,2023,Outubro,10,1
América do Sul,4,Argentina,26,Distrito Federal,7,Aéreo,1,2023,Outubro,10,262
América do Sul,4,Argentina,26,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Oceania,7,Austrália,90,Distrito Federal,7,Aéreo,1,2023,Outubro,10,11
Oceania,7,Austrália,90,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Europa,6,Áustria,58,Distrito Federal,7,Aéreo,1,2023,Outubro,10,12
Europa,6,Áustria,58,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Outros países,22,Distrito Federal,7,Aéreo,1,2023,Outubro,10,3
América Central e Caribe,2,Outros países,22,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Outros países,22,Distrito Federal,7,Aéreo,1,2023,Outubro,10,1
América Central e Caribe,2,Outros países,22,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Europa,6,Bélgica,59,Distrito Federal,7,Aéreo,1,2023,Outubro,10,24
Europa,6,Bélgica,59,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Outros países,22,Distrito Federal,7,Aéreo,1,2023,Outubro,10,1
América Central e Caribe,2,Outros países,22,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,Distrito Federal,7,Aéreo,1,2023,Outubro,10,1
América do Sul,4,Bolívia,27,Distrito Federal,7,Aéreo,1,2023,Outubro,10,6
América do Sul,4,Bolívia,27,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Europa,6,Bulgária,60,Distrito Federal,7,Aéreo,1,2023,Outubro,10,8
África,1,Cabo Verde,3,Distrito Federal,7,Aéreo,1,2023,Outubro,10,3
África,1,Cabo Verde,3,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
América do Norte,3,Canadá,23,Distrito Federal,7,Aéreo,1,2023,Outubro,10,120
América do Norte,3,Canadá,23,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Chile,28,Distrito Federal,7,Aéreo,1,2023,Outubro,10,26
América do Sul,4,Chile,28,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Ásia,5,China,40,Distrito Federal,7,Aéreo,1,2023,Outubro,10,2
Ásia,5,China,40,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Ásia,5,Cingapura,42,Distrito Federal,7,Aéreo,1,2023,Outubro,10,1
Ásia,5,Cingapura,42,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Colômbia,29,Distrito Federal,7,Aéreo,1,2023,Outubro,10,255
América do Sul,4,Colômbia,29,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Costa Rica,12,Distrito Federal,7,Aéreo,1,2023,Outubro,10,51
América Central e Caribe,2,Costa Rica,12,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Europa,6,Croácia,61,Distrito Federal,7,Aéreo,1,2023,Outubro,10,3
Europa,6,Croácia,61,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Cuba,13,Distrito Federal,7,Aéreo,1,2023,Outubro,10,8
América Central e Caribe,2,Cuba,13,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Europa,6,Dinamarca,62,Distrito Federal,7,Aéreo,1,2023,Outubro,10,4
Europa,6,Dinamarca,62,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Outros países,22,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Outros países,22,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
África,1,Egito,4,Distrito Federal,7,Aéreo,1,2023,Outubro,10,2
América Central e Caribe,2,El Salvador,14,Distrito Federal,7,Aéreo,1,2023,Outubro,10,9
América Central e Caribe,2,El Salvador,14,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,Distrito Federal,7,Aéreo,1,2023,Outubro,10,28
América do Sul,4,Equador,30,Distrito Federal,7,Aéreo,1,2023,Outubro,10,225
América do Sul,4,Equador,30,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Europa,6,Eslováquia,63,Distrito Federal,7,Aéreo,1,2023,Outubro,10,1
Europa,6,Eslováquia,63,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Europa,6,Espanha,65,Distrito Federal,7,Aéreo,1,2023,Outubro,10,61
Europa,6,Espanha,65,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
América do Norte,3,Estados Unidos,24,Distrito Federal,7,Aéreo,1,2023,Outubro,10,1189
América do Norte,3,Estados Unidos,24,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Europa,6,Estônia,66,Distrito Federal,7,Aéreo,1,2023,Outubro,10,2
África,1,Outros países,11,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Ásia,5,Filipinas,43,Distrito Federal,7,Aéreo,1,2023,Outubro,10,4
Europa,6,Finlândia,67,Distrito Federal,7,Aéreo,1,2023,Outubro,10,4
Europa,6,Finlândia,67,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Europa,6,França,68,Distrito Federal,7,Aéreo,1,2023,Outubro,10,182
Europa,6,França,68,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Outros países,22,Distrito Federal,7,Aéreo,1,2023,Outubro,10,2
América Central e Caribe,2,Outros países,22,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Europa,6,Grécia,69,Distrito Federal,7,Aéreo,1,2023,Outubro,10,2
Europa,6,Grécia,69,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Guatemala,15,Distrito Federal,7,Aéreo,1,2023,Outubro,10,45
América Central e Caribe,2,Guatemala,15,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Guiana,31,Distrito Federal,7,Aéreo,1,2023,Outubro,10,7
América do Sul,4,Guiana,31,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Haiti,16,Distrito Federal,7,Aéreo,1,2023,Outubro,10,2
América Central e Caribe,2,Haiti,16,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Europa,6,Holanda,70,Distrito Federal,7,Aéreo,1,2023,Outubro,10,21
Europa,6,Holanda,70,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Honduras,17,Distrito Federal,7,Aéreo,1,2023,Outubro,10,22
América Central e Caribe,2,Honduras,17,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Europa,6,Hungria,71,Distrito Federal,7,Aéreo,1,2023,Outubro,10,8
Europa,6,Hungria,71,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Ásia,5,Índia,44,Distrito Federal,7,Aéreo,1,2023,Outubro,10,13
Ásia,5,Índia,44,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Ásia,5,Indonésia,45,Distrito Federal,7,Aéreo,1,2023,Outubro,10,4
Ásia,5,Irã,46,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Europa,6,Irlanda,72,Distrito Federal,7,Aéreo,1,2023,Outubro,10,9
Europa,6,Irlanda,72,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,Distrito Federal,7,Aéreo,1,2023,Outubro,10,1
Ásia,5,Israel,47,Distrito Federal,7,Aéreo,1,2023,Outubro,10,13
Ásia,5,Israel,47,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Europa,6,Itália,73,Distrito Federal,7,Aéreo,1,2023,Outubro,10,71
Europa,6,Itália,73,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Outros países,22,Distrito Federal,7,Aéreo,1,2023,Outubro,10,1
América Central e Caribe,2,Outros países,22,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Ásia,5,Japão,48,Distrito Federal,7,Aéreo,1,2023,Outubro,10,1
Ásia,5,Japão,48,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Europa,6,Letônia,74,Distrito Federal,7,Aéreo,1,2023,Outubro,10,1
Europa,6,Letônia,74,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Ásia,5,Líbano,49,Distrito Federal,7,Aéreo,1,2023,Outubro,10,2
África,1,Outros países,11,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Europa,6,Lituânia,75,Distrito Federal,7,Aéreo,1,2023,Outubro,10,5
Europa,6,Lituânia,75,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Europa,6,Luxemburgo,76,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Europa,6,Luxemburgo,76,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
América do Norte,3,México,25,Distrito Federal,7,Aéreo,1,2023,Outubro,10,135
América do Norte,3,México,25,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
África,1,Moçambique,7,Distrito Federal,7,Aéreo,1,2023,Outubro,10,4
África,1,Moçambique,7,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,Distrito Federal,7,Aéreo,1,2023,Outubro,10,1
Ásia,5,Outros países,56,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Nicarágua,18,Distrito Federal,7,Aéreo,1,2023,Outubro,10,16
América Central e Caribe,2,Nicarágua,18,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
África,1,Nigéria,8,Distrito Federal,7,Aéreo,1,2023,Outubro,10,1
África,1,Nigéria,8,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Europa,6,Noruega,77,Distrito Federal,7,Aéreo,1,2023,Outubro,10,10
Europa,6,Noruega,77,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Oceania,7,Nova Zelândia,91,Distrito Federal,7,Aéreo,1,2023,Outubro,10,2
Oceania,7,Nova Zelândia,91,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,Distrito Federal,7,Aéreo,1,2023,Outubro,10,2
América Central e Caribe,2,Panamá,19,Distrito Federal,7,Aéreo,1,2023,Outubro,10,32
América Central e Caribe,2,Panamá,19,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Ásia,5,Paquistão,51,Distrito Federal,7,Aéreo,1,2023,Outubro,10,1
América do Sul,4,Paraguai,33,Distrito Federal,7,Aéreo,1,2023,Outubro,10,2
América do Sul,4,Paraguai,33,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Peru,34,Distrito Federal,7,Aéreo,1,2023,Outubro,10,673
América do Sul,4,Peru,34,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
Europa,6,Polônia,78,Distrito Federal,7,Aéreo,1,2023,Outubro,10,7
Europa,6,Polônia,78,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Outros países,22,Distrito Federal,7,Aéreo,1,2023,Outubro,10,1
Europa,6,Portugal,79,Distrito Federal,7,Aéreo,1,2023,Outubro,10,644
Europa,6,Portugal,79,Distrito Federal,7,Aéreo,1,2023,Outubro,10,0
